Timestamp,Seconds from start,Drive ESC 1 Temp,Drive ESC 1 RPM,Drive ESC 1 Current,Drive ESC 1 Consumption,Drive ESC 1 Voltage,Drive ESC 1 Input Signal,Drive ESC 2 Temp,Drive ESC 2 RPM,Drive ESC 2 Current,Drive ESC 2 Consumption,Drive ESC 2 Voltage,Drive ESC 2 Input Signal,Weapon ESC Temp,Weapon ESC RPM,Weapon ESC Current,Weapon ESC Consumption,Weapon ESC Voltage,Weapon ESC Input Signal,Arm ESC Temp,Arm ESC RPM,Arm ESC Current,Arm ESC Consumption,Arm ESC Voltage,Arm ESC Input Signal
17_13_06_721333,101.53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_06_805329,101.614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_06_862130,101.671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_06_993523,101.802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_07_009517,101.818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_07_130206,101.939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_07_227039,102.036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_07_291269,102.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_07_409712,102.218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_07_530070,102.339,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_07_549883,102.359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_07_661817,102.47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_07_771501,102.58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_07_827674,102.636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_07_956305,102.765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_08_035682,102.844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_08_089975,102.899,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_08_217179,103.026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_08_243442,103.052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_08_366481,103.175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_08_494184,103.303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_08_571289,103.38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_08_623254,103.432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_08_748171,103.557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_08_774236,103.583,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_08_913743,103.722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_09_035497,103.844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_09_059507,103.868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_09_177257,103.986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_09_294185,104.103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_09_315198,104.124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_09_459091,104.268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_09_535603,104.344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_09_593811,104.402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_09_725195,104.534,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_09_799759,104.608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_09_859781,104.668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_10_006944,104.816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_10_021948,104.831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_10_139168,104.948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,45,25,-1,-1,-1,-1,-1,-1,-1
17_13_10_263637,105.072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,63,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_10_347414,105.156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_10_406790,105.215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_10_510980,105.32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_10_567921,105.377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_10_697346,105.506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_10_773070,105.582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_10_833664,105.642,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_10_958849,105.768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_10_986905,105.796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_11_107733,105.916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_11_226350,106.035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_11_307199,106.116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_11_363974,106.173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_11_489717,106.298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_11_518067,106.327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_11_650146,106.459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_11_779809,106.588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_11_798682,106.607,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_11_917201,106.726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_12_040449,106.849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_12_054450,106.863,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_12_209001,107.018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_12_283435,107.092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_12_336713,107.145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_12_455636,107.264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_12_530648,107.339,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_12_592480,107.401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_12_743795,107.552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_12_823115,107.632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_12_880487,107.689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_13_006565,107.815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_13_082717,107.891,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_13_138131,107.947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_13_243703,108.052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_13_312702,108.121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_13_428844,108.237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,0,0,47,0,-1,-1,-1,-1,-1,-1,-1
17_13_13_543676,108.352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_13_574701,108.383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_13_731536,108.54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_13_746625,108.555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_13_868775,108.677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_13_986269,108.795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_14_002283,108.811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_14_121617,108.93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_14_233249,109.042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_14_284251,109.093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_14_425148,109.234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_14_500460,109.309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_14_552461,109.361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_14_687010,109.496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_14_705411,109.514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_14_849435,109.658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_14_928693,109.737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_14_989075,109.798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_15_109030,109.918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_15_221179,110.03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_15_246185,110.055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_15_396952,110.206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_15_477049,110.286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_15_531224,110.34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_15_659917,110.469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_15_679172,110.488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_15_832434,110.641,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_15_912360,110.721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_15_967445,110.776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_16_095493,110.904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_16_175957,110.985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_16_228103,111.037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_16_381193,111.19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_16_398434,111.207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_16_529139,111.338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_16_635919,111.445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_16_666082,111.475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_16_810951,111.62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_16_890611,111.699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_16_943436,111.752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_17_070247,111.879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_17_146499,111.955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_17_203600,112.012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_17_315458,112.124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_17_378593,112.187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_17_491649,112.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_17_622791,112.431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_17_638783,112.447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_17_757888,112.567,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_17_859837,112.668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_17_916567,112.725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_18_037949,112.847,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_18_118323,112.927,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_18_177418,112.986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_18_296185,113.105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_18_336074,113.145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_18_455880,113.265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_18_579250,113.388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_18_654280,113.463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_18_713612,113.522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_18_851090,113.66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_18_868042,113.677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_19_004724,113.813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_19_135651,113.944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_19_150652,113.959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_19_272764,114.081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_19_310870,114.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_19_442653,114.251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_19_568458,114.377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_19_586606,114.395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_19_708775,114.517,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_19_843447,114.652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_19_865613,114.674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_19_978558,114.787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_20_094560,114.903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_20_169241,114.978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_20_235098,115.044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_20_356229,115.165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_20_436549,115.245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_20_492874,115.302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_20_594950,115.404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_20_655915,115.465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_20_778725,115.587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_20_902151,115.711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_20_922151,115.731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_21_040989,115.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_21_137841,115.946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_21_191072,116.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_21_315027,116.124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_21_396630,116.205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_21_456910,116.266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_21_567252,116.376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_21_627393,116.436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
17_13_21_740257,116.549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
