Timestamp,Drive ESC 1 Temp,Drive ESC 1 RPM,Drive ESC 1 Current,Drive ESC 1 Consumption,Drive ESC 1 Voltage,Drive ESC 2 Temp,Drive ESC 2 RPM,Drive ESC 2 Current,Drive ESC 2 Consumption,Drive ESC 2 Voltage,Weapon ESC Temp,Weapon ESC RPM,Weapon ESC Current,Weapon ESC Consumption,Weapon ESC Voltage,Arm ESC Temp,Arm ESC RPM,Arm ESC Current,Arm ESC Consumption,Arm ESC Voltage,Battery Voltage,Total Current,Total Consumption,Signal Strength
16_56_04_261454,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.55,0,0.0,0.0,25.49,36.55,0,225.12,0.0,25.22,25.22,225.12,0.0,-106
16_56_04_267477,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.52,0,0.0,0.0,25.48,39.56,0,224.88,0.0,25.2,25.2,224.88,0.0,-106
16_56_04_267477,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.47,39.61,0,225.1,0.0,25.23,25.23,225.1,0.0,-105
16_56_04_267477,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.55,0,0.02,0.0,25.45,39.61,0,225.15,0.0,25.22,25.22,225.17,0.0,-105
16_56_04_267477,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.55,0,0.02,0.0,25.45,39.61,0,225.15,0.0,25.22,25.22,225.17,0.0,-106
16_56_04_268358,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.47,39.58,0,224.9,0.0,25.2,25.2,224.9,0.0,-106
16_56_04_510676,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.48,36.52,0,224.85,0.0,25.2,25.2,224.85,0.0,-105
16_56_04_537606,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.48,36.52,1,224.95,0.0,25.2,25.2,224.95,0.0,-106
16_56_04_650030,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.48,36.52,1,224.95,0.0,25.2,25.2,224.95,0.0,-106
16_56_04_671052,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.54,0,0.0,0.0,25.47,36.52,0,224.9,0.0,25.2,25.2,224.9,0.0,-106
16_56_04_700929,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.47,36.51,0,224.9,0.0,25.2,25.2,224.9,0.0,-106
16_56_04_802669,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.53,1,0.02,0.0,25.45,36.51,0,224.9,0.0,25.2,25.2,224.92,0.0,-106
16_56_04_901358,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,1,0.02,0.0,25.48,36.51,0,224.9,0.0,25.2,25.2,224.92,0.0,-106
16_56_04_989972,0,0,0.0,0,0.0,0,0,0.0,0,0.0,13.13,0,22.67,0.0,0.0,39.56,0,224.93,0.0,25.2,25.2,247.6,0.0,-106
16_56_05_084867,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.47,36.48,0,224.68,0.0,25.18,25.18,224.68,0.0,-105
16_56_05_211562,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,1,0.0,0.0,25.48,465.63,0,776.69,0.0,0.0,0.0,776.69,0.0,-107
16_56_05_212559,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,1,0.0,0.0,25.48,465.63,0,776.69,0.0,0.0,0.0,776.69,0.0,-106
16_56_05_515754,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.46,36.51,0,224.85,0.0,25.19,25.19,224.85,0.0,-105
16_56_05_536661,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.55,0,0.0,0.0,25.48,36.55,0,225.15,0.0,25.23,25.23,225.15,0.0,-104
16_56_05_537658,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.48,36.55,0,225.12,0.0,25.23,25.23,225.12,0.0,-105
16_56_05_706783,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.48,36.58,0,225.15,0.0,25.22,25.22,225.15,0.0,-105
16_56_05_754129,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.49,0.0,0,318.83,0.0,0.0,0.0,318.83,0.0,-106
16_56_05_872761,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.55,0,0.0,0.0,25.47,39.56,0,224.88,0.0,25.19,25.19,224.88,0.0,-105
16_56_05_873758,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.48,36.55,0,225.17,0.0,25.23,25.23,225.17,0.0,-106
16_56_06_004412,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.48,36.55,0,225.17,0.0,25.23,25.23,225.17,0.0,-105
16_56_06_035327,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.52,1,0.02,0.0,25.47,36.52,0,224.88,0.0,25.2,25.2,224.9,0.0,-106
16_56_06_184926,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.55,0,0.0,0.0,25.48,39.61,0,225.17,0.0,25.22,25.22,225.17,0.0,-105
16_56_06_261781,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.47,116.4,4,0.0,0.0,264.74,264.74,0.0,0.0,-105
16_56_06_350505,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.48,116.4,4,0.0,0.0,264.74,264.74,0.0,0.0,-105
16_56_06_457206,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.48,39.52,1,224.71,0.0,25.19,25.19,224.71,0.0,-106
16_56_06_508101,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.02,0.0,25.47,36.57,0,225.2,0.0,25.23,25.23,225.22,0.0,-106
16_56_06_624750,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.55,0,0.0,0.0,25.47,39.61,0,225.2,0.0,25.23,25.23,225.2,0.0,-106
16_56_06_651679,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.49,39.61,0,225.15,0.0,25.23,25.23,225.15,0.0,-106
16_56_06_792303,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.49,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-106
16_56_06_903007,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.52,0,0.0,0.0,25.47,39.59,1,224.9,0.0,25.21,25.21,224.9,0.0,-106
16_56_07_001809,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.49,36.51,0,224.88,0.0,25.2,25.2,224.88,0.0,-106
16_56_07_044628,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.47,36.51,0,224.88,0.0,25.2,25.2,224.88,0.0,-107
16_56_07_141369,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.47,39.59,1,224.95,0.0,25.21,25.21,224.95,0.0,-106
16_56_07_252073,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.49,39.56,0,224.88,0.0,25.19,25.19,224.88,0.0,-106
16_56_07_296955,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.48,39.53,0,224.68,0.0,25.18,25.18,224.68,0.0,-106
16_56_07_421655,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.48,39.53,0,224.68,0.0,25.18,25.18,224.68,0.0,-106
16_56_07_527337,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.48,36.57,0,225.2,0.0,25.22,25.22,225.2,0.0,-106
16_56_07_623956,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.61,0,0.0,0.0,25.48,36.49,1,224.63,0.0,25.18,25.18,224.63,0.0,-107
16_56_07_673945,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.48,36.54,1,224.85,0.0,25.2,25.2,224.85,0.0,-108
16_56_07_819556,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.55,0,0.0,0.0,25.46,36.54,1,224.85,0.0,25.2,25.2,224.85,0.0,-107
16_56_07_904657,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.55,0,0.0,0.0,25.46,39.55,0,224.9,0.0,25.2,25.2,224.9,0.0,-107
16_56_07_937241,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.49,1,0.0,0.0,25.45,39.59,0,225.17,0.0,25.23,25.23,225.17,0.0,-106
16_56_08_137760,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,1,0.02,0.0,25.47,39.59,0,225.17,0.0,25.23,25.23,225.19,0.0,-106
16_56_08_207023,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.48,36.46,0,224.63,0.0,25.19,25.19,224.63,0.0,-106
16_56_08_330191,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.5,36.46,0,224.63,0.0,25.19,25.19,224.63,0.0,-107
16_56_08_366095,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.57,0,0.0,0.0,25.5,39.59,0,225.12,0.0,25.22,25.22,225.12,0.0,-106
16_56_08_399050,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.48,36.52,1,224.88,0.0,25.2,25.2,224.88,0.0,-106
16_56_08_710175,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.53,0,0.0,0.0,0.02,0.47,7441,224.85,0.0,0.01,0.01,224.85,0.0,-106
16_56_08_740820,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.34,36.55,4586,225.15,0.0,25.09,25.09,225.15,0.0,-107
16_56_08_952670,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.33,39.56,4580,224.88,0.0,25.07,25.07,224.88,0.0,-106
16_56_09_011463,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.36,39.56,4580,224.88,0.0,25.07,25.07,224.88,0.0,-106
16_56_09_158068,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.47,36.54,4582,224.93,0.0,25.2,25.2,224.93,0.0,-107
16_56_09_255807,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.02,0.0,25.34,36.54,1,224.95,0.0,25.2,25.2,224.97,0.0,-107
16_56_09_303679,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.36,36.54,1,224.95,0.0,25.2,25.2,224.95,0.0,-106
16_56_09_427351,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.36,36.51,0,224.85,0.0,25.07,25.07,224.85,0.0,-105
16_56_09_526086,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,1,0.02,0.0,25.35,39.56,1,224.95,0.0,25.07,25.07,224.97,0.0,-106
16_56_09_570970,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.52,0,0.0,0.0,25.47,36.49,5819,224.66,0.0,25.06,25.06,224.66,0.0,-107
16_56_09_699621,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,24.96,36.49,5819,224.66,0.0,25.06,25.06,224.66,0.0,-106
16_56_09_796362,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,24.96,39.58,5583,224.9,0.0,25.07,25.07,224.9,0.0,-105
16_56_09_833263,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,24.83,39.56,4129,224.93,0.0,24.95,24.95,224.93,0.0,-106
16_56_09_973892,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.34,39.59,4135,225.17,0.0,25.08,25.08,225.17,0.0,-106
16_56_10_069633,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.55,0,0.0,0.0,25.36,39.59,4135,225.17,0.0,25.08,25.08,225.17,0.0,-105
16_56_10_182011,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.55,0,0.0,0.0,25.36,39.56,4130,224.95,0.0,25.07,25.07,224.95,0.0,-105
16_56_10_223259,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,1,0.02,0.0,25.35,39.56,4130,224.9,0.0,25.07,25.07,224.92,0.0,-106
16_56_10_318968,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.49,0,0.02,0.0,25.33,39.61,4135,225.15,0.0,25.09,25.09,225.17,0.0,-105
16_56_10_411986,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,1,0.0,0.0,25.35,39.61,0,225.15,0.0,25.09,25.09,225.15,0.0,-105
16_56_10_520426,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,1,0.0,0.0,25.35,39.61,0,225.15,0.0,25.1,25.1,225.15,0.0,-105
16_56_10_620224,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.02,0.0,25.34,36.57,0,225.12,0.0,25.09,25.09,225.14,0.0,-105
16_56_10_716936,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.36,39.52,0,224.63,0.0,25.06,25.06,224.63,0.0,-105
16_56_10_810652,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.61,0,0.0,0.0,25.36,39.59,0,225.1,0.0,25.09,25.09,225.1,0.0,-105
16_56_10_884467,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.36,39.59,0,225.1,0.0,25.09,25.09,225.1,0.0,-104
16_56_11_040073,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.36,39.58,0,225.12,0.0,25.09,25.09,225.12,0.0,-105
16_56_11_181660,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.53,0,0.0,0.0,25.34,13.15,0,22.18,0.0,0.0,0.0,22.18,0.0,-105
16_56_11_281393,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.35,39.61,0,225.12,0.0,25.1,25.1,225.12,0.0,-105
16_56_11_380130,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.55,0,0.0,0.0,25.35,39.59,0,225.17,0.0,25.09,25.09,225.17,0.0,-105
16_56_11_475911,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.36,39.59,0,225.17,0.0,25.09,25.09,225.17,0.0,-104
16_56_11_578634,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.36,39.59,0,225.1,0.0,25.1,25.1,225.1,0.0,-105
16_56_11_678368,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.55,0,0.0,0.0,25.35,39.61,0,225.12,0.0,25.22,25.22,225.12,0.0,-104
16_56_11_778065,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.48,39.56,1,224.85,0.0,25.07,25.07,224.85,0.0,-105
16_56_11_807149,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.52,0,0.0,0.0,25.45,39.56,1,224.85,0.0,25.07,25.07,224.85,0.0,-105
16_56_11_939795,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.52,0,0.0,0.0,25.45,39.58,1,224.9,0.0,25.07,25.07,224.9,0.0,-105
16_56_12_064462,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.35,39.55,0,224.88,0.0,25.06,25.06,224.88,0.0,-104
16_56_12_104357,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.55,1,0.02,0.0,25.32,39.62,0,225.1,0.0,25.09,25.09,225.12,0.0,-105
16_56_12_204088,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.34,39.62,0,225.1,0.0,25.09,25.09,225.1,0.0,-104
16_56_12_324801,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.34,39.59,0,225.17,0.0,25.09,25.09,225.17,0.0,-104
16_56_12_425496,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.34,39.55,0,224.88,0.0,25.18,25.18,224.88,0.0,-104
16_56_12_571361,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.51,0,0.0,0.0,25.35,39.56,0,224.88,0.0,25.21,25.21,224.88,0.0,-105
16_56_12_687794,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.51,0,0.0,0.0,25.35,39.58,0,224.9,0.0,25.2,25.2,224.9,0.0,-104
16_56_12_781590,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.55,0,0.0,0.0,25.36,39.56,1,224.85,0.0,25.2,25.2,224.85,0.0,-105
16_56_12_835398,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.35,39.58,0,225.12,0.0,25.09,25.09,225.12,0.0,-104
16_56_12_935346,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.34,39.58,0,225.12,0.0,25.09,25.09,225.12,0.0,-105
16_56_13_054817,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.48,39.58,0,224.83,0.0,25.2,25.2,224.83,0.0,-105
16_56_13_203417,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.48,39.59,0,225.12,0.0,25.22,25.22,225.12,0.0,-105
16_56_13_228350,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.48,39.59,0,225.15,0.0,25.23,25.23,225.15,0.0,-105
16_56_13_334067,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.33,39.56,3186,224.88,0.0,25.18,25.18,224.88,0.0,-104
16_56_13_383934,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.53,1,0.0,0.0,24.66,39.56,3186,224.88,0.0,25.18,25.18,224.88,0.0,-105
16_56_13_501621,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.53,1,0.0,0.0,24.66,39.55,10691,224.9,0.0,24.82,24.82,224.9,0.0,-105
16_56_13_595367,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,24.55,39.52,5507,224.71,0.0,25.05,25.05,224.71,0.0,-106
16_56_13_644238,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.34,39.56,5510,224.85,0.0,25.06,25.06,224.85,0.0,-105
16_56_13_773920,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.02,0.0,25.35,39.56,5510,224.85,0.0,25.06,25.06,224.87,0.0,-105
16_56_13_880608,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.02,0.0,25.35,39.61,0,225.1,0.0,25.09,25.09,225.12,0.0,-105
16_56_13_980341,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.55,0,0.0,0.0,25.35,39.53,1,224.68,0.0,25.05,25.05,224.68,0.0,-105
16_56_14_043208,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,1,0.02,0.0,25.35,39.56,1,224.85,0.0,25.08,25.08,224.87,0.0,-105
16_56_14_153901,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.35,39.56,1,224.85,0.0,25.08,25.08,224.85,0.0,-104
16_56_14_192848,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.35,39.64,0,225.29,0.0,25.12,25.12,225.29,0.0,-105
16_56_14_366426,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.37,39.56,0,224.85,0.0,25.07,25.07,224.85,0.0,-111
16_56_14_424886,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.53,0,0.0,0.0,25.47,39.58,0,225.12,0.0,25.1,25.1,225.12,0.0,-106
16_56_14_514910,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.55,0,0.0,0.0,25.36,39.58,0,225.12,0.0,25.1,25.1,225.12,0.0,-127
16_56_14_567804,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.55,0,0.0,0.0,25.36,39.55,10302,224.83,0.0,24.42,24.42,224.83,0.0,-122
16_56_14_672491,0,0,0.0,0,0.0,0,0,0.0,0,0.0,36.54,0,0.0,0.0,24.17,39.59,1938,225.1,0.0,25.09,25.09,225.1,0.0,-115
16_56_14_800351,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.36,39.59,1936,225.12,0.0,25.09,25.09,225.12,0.0,-112
16_56_14_850545,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.37,39.59,1936,225.12,0.0,25.09,25.09,225.12,0.0,-107
16_56_14_974725,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.53,0,0.0,0.0,25.31,39.59,1936,225.1,0.0,25.09,25.09,225.1,0.0,-108
16_56_15_091394,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.53,0,0.0,0.0,25.31,39.59,1936,225.15,0.0,25.09,25.09,225.15,0.0,-109
16_56_15_122356,0,0,0.0,0,0.0,0,0,0.0,0,0.0,14.99,0,0.0,0.0,0.0,39.59,1936,225.1,0.0,25.09,25.09,225.1,0.0,-112
16_56_15_222053,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.36,39.56,1936,224.83,0.0,25.06,25.06,224.83,0.0,-113
16_56_15_317797,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.36,39.56,1936,224.83,0.0,25.06,25.06,224.83,0.0,-114
16_56_15_434452,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,1,0.02,0.0,25.35,39.61,1938,225.12,0.0,25.1,25.1,225.14,0.0,-113
16_56_15_469387,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.36,39.56,1,224.8,0.0,25.06,25.06,224.8,0.0,-113
16_56_15_608956,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,0,0.0,0.0,25.35,39.59,0,225.07,0.0,25.1,25.1,225.07,0.0,-109
16_56_15_668798,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,1,0.0,0.0,25.36,39.59,0,225.07,0.0,25.1,25.1,225.07,0.0,-107
16_56_15_766570,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,1,0.0,0.0,25.36,39.59,0,225.12,0.0,25.08,25.08,225.12,0.0,-107
16_56_15_876276,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.34,39.55,0,224.83,0.0,25.06,25.06,224.83,0.0,-107
16_56_15_925115,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.56,0,0.0,0.0,25.33,39.59,0,225.12,0.0,25.08,25.08,225.12,0.0,-107
16_56_16_032824,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.55,0,0.0,0.0,25.33,39.59,0,225.12,0.0,25.08,25.08,225.12,0.0,-107
16_56_16_271295,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.53,0,0.0,0.0,0.0,14.99,0,85.21,0.0,0.0,0.0,85.21,0.0,-107
16_56_16_394881,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.55,0,0.0,0.0,25.34,39.56,0,225.15,0.0,25.09,25.09,225.15,0.0,-108
16_56_16_490600,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,25.35,39.61,1,225.12,0.0,25.09,25.09,225.12,0.0,-117
16_56_16_531490,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.58,1,0.0,0.0,25.35,39.55,8367,224.83,0.0,24.68,24.68,224.83,0.0,-116
16_56_16_662139,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,24.55,39.55,8367,224.83,0.0,24.68,24.68,224.83,0.0,-116
16_56_16_753896,0,0,0.0,0,0.0,0,0,0.0,0,0.0,39.59,0,0.0,0.0,24.55,39.56,4544,224.85,0.0,25.06,25.06,224.85,0.0,-116
