Timestamp,Seconds from start,Drive ESC 1 Temp,Drive ESC 1 RPM,Drive ESC 1 Current,Drive ESC 1 Consumption,Drive ESC 1 Voltage,Drive ESC 1 Input Signal,Drive ESC 2 Temp,Drive ESC 2 RPM,Drive ESC 2 Current,Drive ESC 2 Consumption,Drive ESC 2 Voltage,Drive ESC 2 Input Signal,Weapon ESC Temp,Weapon ESC RPM,Weapon ESC Current,Weapon ESC Consumption,Weapon ESC Voltage,Weapon ESC Input Signal,Arm ESC Temp,Arm ESC RPM,Arm ESC Current,Arm ESC Consumption,Arm ESC Voltage,Arm ESC Input Signal
09_18_14_926014,0.654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_14_926014,0.654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,388,37730,0,0,0,-1,-1,-1,-1,-1,-1,-1
09_18_14_926014,0.654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,388,37730,0,0,0,-1,-1,-1,-1,-1,-1,-1
09_18_14_926014,0.654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_14_926014,0.654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_14_926014,0.654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_14_926014,0.654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_15_183446,0.912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
09_18_15_183446,0.912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_15_251652,0.98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_15_267285,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_15_377844,1.106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_15_487287,1.216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_15_550803,1.279,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_15_598442,1.327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_15_707727,1.436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_15_819062,1.547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_15_920675,1.649,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_15_983171,1.711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_16_030042,1.758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_16_123795,1.852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_16_244382,1.973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_16_354227,2.083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_16_465174,2.193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_16_528061,2.256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_16_574932,2.303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_16_670151,2.398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_16_779514,2.508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_16_876075,2.604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_16_985436,2.714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_17_001063,2.729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_17_104247,2.833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_17_219559,2.948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_17_314036,3.042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_17_430200,3.158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_17_482259,3.211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_17_592269,3.321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_17_639141,3.367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_17_759668,3.488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_17_871923,3.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_17_934416,3.663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_17_996907,3.725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_18_109194,3.837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_18_218849,3.947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_18_313061,4.041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_18_376278,4.105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_18_423882,4.152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_18_533231,4.262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_18_626968,4.355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_18_755134,4.483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_18_807647,4.536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_18_931390,4.66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_18_978607,4.707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_19_093459,4.822,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_19_184506,4.913,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_19_259379,4.988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_19_357715,5.086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_19_404602,5.133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_19_514787,5.243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_19_610425,5.339,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_19_726682,5.455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_19_784128,5.512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_19_862910,5.591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_20_056810,5.785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_20_072509,5.801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,0,25,-1,-1,-1,-1,-1,-1,-1
09_18_20_192270,5.921,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,0,37,1,0,-1,-1,-1,-1,-1,-1,-1
09_18_20_270375,5.999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,1,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_20_397233,6.126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,1,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_20_491942,6.22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_20_507578,6.236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_20_634639,6.363,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_20_728228,6.457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_20_728228,6.457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_20_929189,6.657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_20_929189,6.657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_21_128112,6.856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_21_145511,6.874,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_21_268780,6.997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_21_363179,7.091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_21_363179,7.091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_21_580332,7.309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_21_580332,7.309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_21_707885,7.436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_21_805827,7.534,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_21_821655,7.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_22_005761,7.734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_22_021947,7.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_22_145092,7.873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_22_223287,7.952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_22_238833,7.967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_22_424945,8.153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_22_424945,8.153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_22_628495,8.357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_22_644200,8.372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_22_759474,8.488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_22_844521,8.573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_22_860146,8.588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_23_047743,8.776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_23_063822,8.792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_23_258475,8.987,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_23_258475,8.987,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_23_383460,9.112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_23_462660,9.191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_23_480226,9.209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_23_672736,9.401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_23_672736,9.401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_23_872504,9.601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_23_886668,9.615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_24_012969,9.741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_24_106719,9.835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_24_106719,9.835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_24_310699,10.039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_24_310699,10.039,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_24_483843,10.212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_24_499593,10.228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_24_613364,10.342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_24_728725,10.457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_24_728725,10.457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_24_934878,10.663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_24_950493,10.679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_25_076078,10.804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_25_146414,10.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_25_161954,10.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,1,25,-1,-1,-1,-1,-1,-1,-1
09_18_25_360256,11.089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,25,2,0,-1,-1,-1,-1,-1,-1,-1
09_18_25_360256,11.089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,0,25,2,0,-1,-1,-1,-1,-1,-1,-1
09_18_25_580347,11.309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_25_595970,11.324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_25_617327,11.346,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_25_829431,11.558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_25_845375,11.574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,388,18,0,2,259,-1,-1,-1,-1,-1,-1,-1
09_18_25_864181,11.592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_26_052637,11.781,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_26_052637,11.781,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_26_244789,11.973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_26_244789,11.973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_26_423679,12.152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_26_439219,12.168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_26_565574,12.294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_26_649591,12.378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_26_665252,12.394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_26_861430,12.59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_26_861430,12.59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,0,0,2,0,-1,-1,-1,-1,-1,-1,-1
09_18_27_061415,12.79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,0,0,2,0,-1,-1,-1,-1,-1,-1,-1
09_18_27_077039,12.805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_27_092731,12.821,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_27_300136,13.028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_27_300136,13.028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_27_490731,13.219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_27_517919,13.246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_27_641341,13.37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_27_719922,13.448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_27_735473,13.464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_27_929067,13.657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_27_929067,13.657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_28_054084,13.782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_28_135679,13.864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_28_246944,13.975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_28_344433,14.073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_28_344433,14.073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_28_533592,14.262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_28_549219,14.278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_28_738589,14.467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_28_754211,14.482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_28_895136,14.623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_28_957754,14.686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_28_973379,14.702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_29_158007,14.886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_29_158007,14.886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_29_346611,15.075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_29_369458,15.098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
09_18_29_498805,15.227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,2,25,-1,-1,-1,-1,-1,-1,-1
