Timestamp,Drive ESC 1 Temp,Drive ESC 1 RPM,Drive ESC 1 Current,Drive ESC 1 Consumption,Drive ESC 1 Voltage,Drive ESC 2 Temp,Drive ESC 2 RPM,Drive ESC 2 Current,Drive ESC 2 Consumption,Drive ESC 2 Voltage,Weapon ESC Temp,Weapon ESC RPM,Weapon ESC Current,Weapon ESC Consumption,Weapon ESC Voltage,Arm ESC Temp,Arm ESC RPM,Arm ESC Current,Arm ESC Consumption,Arm ESC Voltage,Battery Voltage,Total Current,Total Consumption,Signal Strength
16_59_35_028007,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_35_124751,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_35_234457,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_35_323218,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_35_429965,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_35_520723,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_35_559720,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_35_653490,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_35_819426,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_35_852803,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_35_989598,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_36_009383,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_36_105129,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-106
16_59_36_197177,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-106
16_59_36_299894,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_36_394355,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_36_427266,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_36_531986,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_36_642384,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_36_733448,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-106
16_59_36_845183,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_36_874072,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_36_973803,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_37_076530,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_37_170279,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_37_273141,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_37_296939,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_37_405648,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_37_517995,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_37_614171,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_37_650407,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_37_759337,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-102
16_59_37_860844,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-102
16_59_37_961570,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_38_057500,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_38_154056,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_38_269763,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_38_297261,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-102
16_59_38_393418,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_38_500203,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_38_596872,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_38_620623,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_38_797899,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_38_990219,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_39_017148,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_39_029392,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_39_061070,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_39_161795,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_39_267480,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_39_371201,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_39_471933,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_39_567678,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_39_598882,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_39_707302,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_39_805144,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_39_908836,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_40_016528,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_40_050475,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_40_149123,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_40_248890,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_40_349607,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_40_446728,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_40_475251,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_40_588945,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_40_694664,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_40_792400,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_40_966936,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_41_005830,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_41_020791,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_41_186455,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_41_210285,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_41_317997,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_41_423952,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_41_470618,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_41_579440,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_41_675103,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_41_838718,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_41_882519,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_41_898800,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_42_085015,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_42_102954,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
16_59_42_209644,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_42_302779,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_42_350270,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_42_471144,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_42_566712,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-103
16_59_42_596642,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-104
16_59_42_708311,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.03,2,0.05,0.0,0.02,0.03,2,0.05,0.0,0.02,0.02,0.1,0.0,-105
