Timestamp,Drive ESC 1 Temp,Drive ESC 1 RPM,Drive ESC 1 Current,Drive ESC 1 Consumption,Drive ESC 1 Voltage,Drive ESC 2 Temp,Drive ESC 2 RPM,Drive ESC 2 Current,Drive ESC 2 Consumption,Drive ESC 2 Voltage,Weapon ESC Temp,Weapon ESC RPM,Weapon ESC Current,Weapon ESC Consumption,Weapon ESC Voltage,Arm ESC Temp,Arm ESC RPM,Arm ESC Current,Arm ESC Consumption,Arm ESC Voltage,Battery Voltage,Total Current,Total Consumption,Signal Strength
17_00_50_159382,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,0,0.0,0.0,25.08,51.79,0,225.17,0.0,24.85,24.85,225.17,0.0,-106
17_00_50_165273,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,25.08,51.76,0,224.9,0.0,24.82,24.82,224.9,0.0,-106
17_00_50_170258,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.66,0,0.0,0.0,24.96,5.74,558,0.0,0.0,3.33,3.33,0.0,0.0,-106
17_00_50_173251,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.66,0,0.0,0.0,24.96,51.74,0,224.9,0.0,24.82,24.82,224.9,0.0,-107
17_00_50_178238,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,51.74,0,224.9,0.0,24.82,24.82,224.9,0.0,-108
17_00_50_184220,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,0,0.0,0.0,25.1,51.74,1,224.95,0.0,24.83,24.83,224.95,0.0,-107
17_00_50_188209,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.66,0,0.0,0.0,25.1,51.73,0,224.95,0.0,24.83,24.83,224.95,0.0,-106
17_00_50_189207,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.66,0,0.0,0.0,25.1,19.38,0,0.0,0.0,0.0,0.0,0.0,0.0,-105
17_00_50_418594,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,1,0.02,0.0,24.94,19.38,0,0.0,0.0,0.0,0.0,0.02,0.0,-104
17_00_50_439572,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.56,0,0.02,0.0,24.94,51.7,1,224.66,0.0,24.79,24.79,224.68,0.0,-103
17_00_50_552275,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,0,0.0,0.0,25.1,51.74,0,224.93,0.0,24.81,24.81,224.93,0.0,-103
17_00_50_571191,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,0,0.0,0.0,25.1,51.76,0,224.95,0.0,24.82,24.82,224.95,0.0,-102
17_00_50_698872,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.96,51.76,0,224.95,0.0,24.82,24.82,224.95,0.0,-102
17_00_50_699877,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,1,0.02,0.0,25.09,51.74,0,224.98,0.0,24.82,24.82,225.0,0.0,-103
17_00_50_821550,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,25.09,51.8,0,225.12,0.0,24.85,24.85,225.12,0.0,-102
17_00_50_885643,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,0,0.0,0.0,25.07,51.73,0,224.93,0.0,24.83,24.83,224.93,0.0,-101
17_00_51_045313,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,0,0.0,0.0,25.07,51.73,0,224.93,0.0,24.83,24.83,224.93,0.0,-102
17_00_51_056929,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,25.07,51.73,0,224.9,0.0,24.82,24.82,224.9,0.0,-102
17_00_51_250406,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.66,0,0.0,0.0,25.09,51.8,0,225.12,0.0,24.84,24.84,225.12,0.0,-102
17_00_51_255391,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.56,0,0.0,0.0,24.93,51.8,0,225.12,0.0,24.85,24.85,225.12,0.0,-102
17_00_51_362074,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.56,0,0.0,0.0,24.93,5.74,558,0.0,0.0,3.33,3.33,0.0,0.0,-102
17_00_51_482749,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,25.08,51.8,0,225.12,0.0,24.85,24.85,225.12,0.0,-102
17_00_51_533973,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,25.08,51.74,0,224.93,0.0,24.82,24.82,224.93,0.0,-103
17_00_51_645353,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.97,51.74,0,224.88,0.0,24.81,24.81,224.88,0.0,-103
17_00_51_737072,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.97,51.74,0,224.88,0.0,24.81,24.81,224.88,0.0,-103
17_00_51_834843,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.58,0,0.0,0.0,24.93,51.73,0,224.9,0.0,24.81,24.81,224.9,0.0,-104
17_00_51_964500,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.68,0,0.0,0.0,25.11,51.8,0,225.17,0.0,24.85,24.85,225.17,0.0,-103
17_00_51_964500,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,0,0.0,0.0,25.1,51.74,0,224.93,0.0,24.82,24.82,224.93,0.0,-103
17_00_52_103131,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,0,0.0,0.0,25.1,51.74,0,224.93,0.0,24.82,24.82,224.93,0.0,-103
17_00_52_195879,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,25.06,51.74,0,224.88,0.0,24.81,24.81,224.88,0.0,-103
17_00_52_295576,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,25.07,51.82,0,225.17,0.0,24.85,24.85,225.17,0.0,-103
17_00_52_408311,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.58,0,0.02,0.0,25.05,51.73,0,224.88,0.0,24.82,24.82,224.9,0.0,-103
17_00_52_472141,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.58,0,0.02,0.0,25.05,51.73,0,224.88,0.0,24.82,24.82,224.9,0.0,-104
17_00_52_623936,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,25.07,51.73,0,224.88,0.0,24.82,24.82,224.88,0.0,-104
17_00_52_626736,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.58,1,0.02,0.0,24.94,51.73,0,224.95,0.0,24.82,24.82,224.97,0.0,-103
17_00_52_779415,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,25.08,51.7,1,224.71,0.0,24.79,24.79,224.71,0.0,-103
17_00_52_858115,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.66,0,0.0,0.0,24.98,51.7,1,224.71,0.0,24.79,24.79,224.71,0.0,-103
17_00_52_960833,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.66,0,0.0,0.0,24.98,51.74,0,224.88,0.0,24.81,24.81,224.88,0.0,-103
17_00_53_078484,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.96,51.79,0,225.15,0.0,24.85,24.85,225.15,0.0,-103
17_00_53_091449,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.02,0.0,24.96,51.73,0,224.9,0.0,24.82,24.82,224.92,0.0,-103
17_00_53_196168,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,25.07,51.73,0,224.9,0.0,24.82,24.82,224.9,0.0,-103
17_00_53_226136,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,25.07,51.79,0,225.15,0.0,24.85,24.85,225.15,0.0,-103
17_00_53_344095,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.96,51.73,0,224.9,0.0,24.81,24.81,224.9,0.0,-103
17_00_53_454512,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,0,0.0,0.0,24.96,51.73,0,224.88,0.0,24.81,24.81,224.88,0.0,-103
17_00_53_551254,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,25.08,51.73,1,224.73,0.0,24.8,24.8,224.73,0.0,-102
17_00_53_643008,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,25.08,0.53,2,0.05,0.0,0.02,0.02,0.05,0.0,-101
17_00_53_817574,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,25.07,51.77,6463,225.17,0.0,24.84,24.84,225.17,0.0,-101
17_00_53_826482,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,1,0.02,0.0,24.96,51.73,13117,224.93,0.0,25.73,25.73,224.95,0.0,-100
17_00_53_957169,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.05,51.8,1769,225.12,0.0,24.46,24.46,225.12,0.0,-101
17_00_54_046932,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,0,0.0,0.0,24.83,51.79,1769,225.17,0.0,24.58,24.58,225.17,0.0,-101
17_00_54_102782,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,0,0.0,0.0,24.83,51.79,1769,225.17,0.0,24.58,24.58,225.17,0.0,-101
17_00_54_218533,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,51.68,1105,224.71,0.0,24.67,24.67,224.71,0.0,-101
17_00_54_333596,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,23.91,51.79,1105,225.1,0.0,24.71,24.71,225.1,0.0,-101
17_00_54_427876,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,24.96,51.8,1106,225.17,0.0,24.71,24.71,225.17,0.0,-101
17_00_54_463816,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,1,0.0,0.0,24.97,51.8,1106,225.17,0.0,24.71,24.71,225.17,0.0,-101
17_00_54_562554,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,1,0.0,0.0,24.97,51.74,1106,224.88,0.0,24.68,24.68,224.88,0.0,-101
17_00_54_735091,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.58,1,0.02,0.0,24.94,51.7,1,224.73,0.0,24.67,24.67,224.75,0.0,-101
17_00_54_747024,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,51.8,1,225.2,0.0,24.72,24.72,225.2,0.0,-101
17_00_54_917652,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,0,0.0,0.0,24.95,51.8,1,225.2,0.0,24.72,24.72,225.2,0.0,-101
17_00_54_928537,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,0,0.0,0.0,24.95,51.73,0,224.9,0.0,24.68,24.68,224.9,0.0,-102
17_00_55_045284,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.96,51.8,0,225.2,0.0,24.71,24.71,225.2,0.0,-101
17_00_55_138011,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.58,0,0.0,0.0,24.93,51.73,0,224.95,0.0,24.68,24.68,224.95,0.0,-101
17_00_55_238708,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.96,51.74,0,224.9,0.0,24.67,24.67,224.9,0.0,-101
17_00_55_334628,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.96,51.74,0,224.9,0.0,24.67,24.67,224.9,0.0,-101
17_00_55_411284,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,24.94,51.74,0,224.9,0.0,24.68,24.68,224.9,0.0,-101
17_00_55_501035,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.98,51.76,0,224.93,0.0,24.68,24.68,224.93,0.0,-101
17_00_55_591803,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.66,0,0.0,0.0,24.97,51.76,13123,224.98,0.0,24.69,24.69,224.98,0.0,-101
17_00_55_649622,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.66,0,0.0,0.0,24.97,0.0,0,320.4,0.0,0.0,0.0,320.4,0.0,-102
17_00_55_779262,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,24.95,54.8,0,224.95,0.0,24.68,24.68,224.95,0.0,-101
17_00_55_838140,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,0,0.0,0.0,24.95,54.8,0,225.05,0.0,24.69,24.69,225.05,0.0,-102
17_00_55_995721,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,54.78,0,224.95,0.0,24.68,24.68,224.95,0.0,-102
17_00_56_005692,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,54.78,0,224.95,0.0,24.68,24.68,224.95,0.0,-102
17_00_56_109380,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,24.95,54.77,0,224.95,0.0,24.68,24.68,224.95,0.0,-101
17_00_56_207155,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.71,0,0.0,0.0,24.99,51.73,0,224.88,0.0,24.68,24.68,224.88,0.0,-102
17_00_56_304858,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,24.95,54.83,0,225.17,0.0,24.7,24.7,225.17,0.0,-101
17_00_56_429561,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,1,0.02,0.0,24.96,54.83,0,225.17,0.0,24.7,24.7,225.19,0.0,-101
17_00_56_557184,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,1,0.02,0.0,24.96,51.73,0,224.9,0.0,24.68,24.68,224.92,0.0,-101
17_00_56_558339,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,54.83,0,225.22,0.0,24.71,24.71,225.22,0.0,-101
17_00_56_682882,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.97,54.78,0,224.88,0.0,24.68,24.68,224.88,0.0,-101
17_00_56_774873,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.58,0,0.02,0.0,24.92,54.78,0,224.88,0.0,24.68,24.68,224.9,0.0,-101
17_00_56_868389,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.58,0,0.02,0.0,24.92,54.76,0,224.88,0.0,24.69,24.69,224.9,0.0,-101
17_00_56_958146,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,1,0.02,0.0,24.94,51.68,0,224.68,0.0,24.66,24.66,224.7,0.0,-101
17_00_57_063862,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,18,0.0,0.0,0.0,54.84,0,225.15,0.0,24.71,24.71,225.15,0.0,-101
17_00_57_152627,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,1,0.02,0.0,24.93,54.84,0,225.15,0.0,24.71,24.71,225.17,0.0,-101
17_00_57_240394,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,1,0.02,0.0,24.93,54.77,0,224.9,0.0,24.68,24.68,224.92,0.0,-101
17_00_57_328160,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.98,54.8,1,224.93,0.0,24.69,24.69,224.93,0.0,-100
17_00_57_417881,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.98,51.77,1,224.93,0.0,24.69,24.69,224.93,0.0,-101
17_00_57_459769,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,24.96,51.77,1,224.93,0.0,24.69,24.69,224.93,0.0,-100
17_00_57_581677,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,24.96,51.79,0,225.17,0.0,24.71,24.71,225.17,0.0,-101
17_00_57_694179,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,24.95,54.76,0,224.88,0.0,24.67,24.67,224.88,0.0,-101
17_00_57_745078,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,24.96,51.77,0,225.15,0.0,24.7,24.7,225.15,0.0,-101
17_00_57_845739,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,54.78,0,224.83,0.0,24.68,24.68,224.83,0.0,-101
17_00_57_941774,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,54.78,0,224.83,0.0,24.68,24.68,224.83,0.0,-101
17_00_58_021320,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.56,1,0.02,0.0,24.94,54.78,0,224.85,0.0,24.67,24.67,224.87,0.0,-101
17_00_58_143978,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,24.95,54.84,0,225.22,0.0,24.85,24.85,225.22,0.0,-101
17_00_58_212792,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,0,0.0,0.0,24.96,54.77,0,224.9,0.0,24.82,24.82,224.9,0.0,-101
17_00_58_309537,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,0,0.0,0.0,24.96,54.77,0,224.9,0.0,24.82,24.82,224.9,0.0,-101
17_00_58_397265,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.97,54.78,1,224.9,0.0,24.68,24.68,224.9,0.0,-101
17_00_58_495002,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.97,54.77,0,224.88,0.0,24.68,24.68,224.88,0.0,-101
17_00_58_602752,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,0,0.0,0.0,24.95,54.83,0,225.17,0.0,24.85,24.85,225.17,0.0,-101
17_00_58_710427,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,0,0.0,0.0,24.95,54.83,0,225.17,0.0,24.85,24.85,225.17,0.0,-101
17_00_58_786318,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.97,54.76,0,224.88,0.0,24.82,24.82,224.88,0.0,-101
17_00_58_895932,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,1,0.02,0.0,24.96,54.78,0,224.85,0.0,24.82,24.82,224.87,0.0,-101
17_00_58_973756,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,1,0.02,0.0,24.93,54.83,0,225.15,0.0,24.84,24.84,225.17,0.0,-101
17_00_59_111423,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,0,0.0,0.0,24.93,54.83,0,225.15,0.0,24.84,24.84,225.15,0.0,-102
17_00_59_111423,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.63,0,0.0,0.0,24.95,54.74,1,224.71,0.0,24.67,24.67,224.71,0.0,-101
17_00_59_242039,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.66,0,0.0,0.0,24.97,54.77,0,224.85,0.0,24.83,24.83,224.85,0.0,-102
17_00_59_326813,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.96,54.78,0,224.9,0.0,24.82,24.82,224.9,0.0,-101
17_00_59_410775,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.58,1,0.02,0.0,24.93,54.78,0,224.9,0.0,24.82,24.82,224.92,0.0,-102
17_00_59_521259,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.58,1,0.02,0.0,24.93,54.77,0,224.9,0.0,24.68,24.68,224.92,0.0,-102
17_00_59_569131,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.98,54.81,0,225.15,0.0,24.85,24.85,225.15,0.0,-102
17_00_59_696829,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.96,54.76,0,224.85,0.0,24.82,24.82,224.85,0.0,-107
17_00_59_900246,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,0,70.98,0.0,0.31,54.77,13119,224.93,0.0,23.9,23.9,295.91,0.0,-111
17_01_00_113726,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.57,54.8,4509,224.88,0.0,24.69,24.69,224.88,0.0,-112
17_01_00_143921,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.57,54.8,4509,224.88,0.0,24.69,24.69,224.88,0.0,-109
17_01_00_372208,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,24.96,54.83,1566,225.17,0.0,24.45,24.45,225.17,0.0,-106
17_01_00_416904,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.58,1,0.02,0.0,24.93,54.78,2283,224.88,0.0,24.54,24.54,224.9,0.0,-116
17_01_00_568494,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,54.84,2285,225.17,0.0,24.7,24.7,225.17,0.0,-117
17_01_00_568494,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.56,0,0.0,0.0,24.93,54.77,2281,224.93,0.0,24.67,24.67,224.93,0.0,-115
17_01_00_666200,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,1,0.02,0.0,24.93,54.83,2285,225.12,0.0,24.7,24.7,225.14,0.0,-116
17_01_00_762979,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,54.74,1,224.66,0.0,24.67,24.67,224.66,0.0,-112
17_01_00_983987,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,54.74,45,225.64,0.0,24.67,24.67,225.64,0.0,-106
17_01_01_122090,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24.95,54.83,8004,225.17,0.0,24.33,24.33,225.17,0.0,-112
17_01_01_215762,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.2,54.83,3860,225.15,0.0,24.69,24.69,225.15,0.0,-109
17_01_01_283585,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,54.83,989,225.2,0.0,24.7,24.7,225.2,0.0,-108
17_01_01_394286,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.97,54.78,991,224.88,0.0,24.68,24.68,224.88,0.0,-111
17_01_01_470084,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.96,54.78,991,224.88,0.0,24.68,24.68,224.88,0.0,-111
17_01_01_589768,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.96,54.78,991,224.95,0.0,24.68,24.68,224.95,0.0,-109
17_01_01_601698,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.96,54.77,991,224.9,0.0,24.68,24.68,224.9,0.0,-111
17_01_01_707453,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.59,0,0.02,0.0,24.93,54.83,989,225.07,0.0,24.71,24.71,225.09,0.0,-109
17_01_01_810512,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.98,54.83,989,225.07,0.0,24.71,24.71,225.07,0.0,-109
17_01_01_904030,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.98,54.76,0,224.88,0.0,24.66,24.66,224.88,0.0,-109
17_01_01_961791,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.56,1,0.02,0.0,24.93,54.77,0,224.95,0.0,24.68,24.68,224.97,0.0,-111
17_01_02_129285,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,54.77,0,224.9,0.0,24.68,24.68,224.9,0.0,-111
17_01_02_219144,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,24.95,54.78,0,224.8,0.0,24.68,24.68,224.8,0.0,-111
17_01_02_266917,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24.95,54.78,0,0.0,0.0,24.68,24.68,0.0,0.0,-111
17_01_02_322790,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.62,0,0.0,0.0,24.95,54.77,0,224.93,0.0,24.67,24.67,224.93,0.0,-111
17_01_02_445441,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.61,0,0.0,0.0,24.95,0.0,1575,30.39,0.0,0.0,0.0,30.39,0.0,-109
17_01_02_541217,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.98,0.0,1575,30.39,0.0,0.0,0.0,30.39,0.0,-111
17_01_02_645942,0,0,0.0,0,0.0,0,0,0.0,0,0.0,42.65,0,0.0,0.0,24.98,54.81,0,225.12,0.0,24.71,24.71,225.12,0.0,-109
