Timestamp,Seconds from start,Drive ESC 1 Temp,Drive ESC 1 RPM,Drive ESC 1 Current,Drive ESC 1 Consumption,Drive ESC 1 Voltage,Drive ESC 1 Input Signal,Drive ESC 2 Temp,Drive ESC 2 RPM,Drive ESC 2 Current,Drive ESC 2 Consumption,Drive ESC 2 Voltage,Drive ESC 2 Input Signal,Weapon ESC Temp,Weapon ESC RPM,Weapon ESC Current,Weapon ESC Consumption,Weapon ESC Voltage,Weapon ESC Input Signal,Arm ESC Temp,Arm ESC RPM,Arm ESC Current,Arm ESC Consumption,Arm ESC Voltage,Arm ESC Input Signal
08_40_19_379083,54.801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,477,0,0,47,0,-1,-1,-1,-1,-1,-1,-1
08_40_19_429605,54.852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_19_557332,54.979,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_19_629107,55.051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_19_679234,55.101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_19_791346,55.213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_19_903875,55.326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_19_980392,55.402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,0,0,47,0,-1,-1,-1,-1,-1,-1,-1
08_40_20_028118,55.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_20_148748,55.571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_20_262095,55.684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_20_340135,55.762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_20_389864,55.812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,47,0,-1,-1,-1,-1,-1,-1,-1
08_40_20_511605,55.934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,47,0,-1,-1,-1,-1,-1,-1,-1
08_40_20_628339,56.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_20_705883,56.128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_20_755324,56.177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_20_865291,56.287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_20_979662,56.402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_21_053705,56.476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_21_099249,56.521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_21_215351,56.637,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_21_325651,56.748,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_21_406731,56.829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_21_456434,56.878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_21_571352,56.993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_21_678616,57.101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_21_755847,57.178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_21_802903,57.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_21_915098,57.337,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_22_041281,57.463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_22_110420,57.532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_22_161635,57.584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_22_280581,57.703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_22_393371,57.815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_22_475129,57.897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_22_526205,57.948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_22_638509,58.061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_22_721553,58.144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_22_769663,58.192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_22_884344,58.306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_22_997142,58.419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_23_064733,58.487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_23_123052,58.545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_23_240522,58.663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_23_518182,58.94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_23_624564,59.047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_23_675285,59.097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_23_815191,59.237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_23_903053,59.325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_23_951846,59.374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,24,-1,-1,-1,-1,-1,-1,-1
08_40_24_072741,59.495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_24_150122,59.572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_24_198341,59.62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_24_315001,59.737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_24_431247,59.853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_24_515246,59.937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_24_563400,59.985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_24_686252,60.108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_24_759333,60.181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,24,-1,-1,-1,-1,-1,-1,-1
08_40_24_809124,60.231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,24,-1,-1,-1,-1,-1,-1,-1
08_40_24_926115,60.348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,24,-1,-1,-1,-1,-1,-1,-1
08_40_25_038804,60.461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,24,-1,-1,-1,-1,-1,-1,-1
08_40_25_117768,60.54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_25_175420,60.597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_25_300814,60.723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_25_408688,60.831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,24,-1,-1,-1,-1,-1,-1,-1
08_40_25_425889,60.848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_25_542013,60.964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_25_664242,61.086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,0,0,47,0,-1,-1,-1,-1,-1,-1,-1
08_40_25_737932,61.16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,24,-1,-1,-1,-1,-1,-1,-1
08_40_25_790887,61.213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,24,-1,-1,-1,-1,-1,-1,-1
08_40_25_909532,61.332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,24,-1,-1,-1,-1,-1,-1,-1
08_40_26_026318,61.448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_26_093302,61.515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_26_143540,61.566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_26_261062,61.683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_26_380838,61.803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,24,-1,-1,-1,-1,-1,-1,-1
08_40_26_453785,61.876,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_26_501788,61.924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_26_612669,62.035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_26_732669,62.155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_26_748909,62.171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_26_869387,62.291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_26_982946,62.405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_27_063311,62.485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,24,-1,-1,-1,-1,-1,-1,-1
08_40_27_112007,62.534,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_27_233730,62.656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_27_340515,62.763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_27_447939,62.87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_27_464650,62.887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_27_599485,63.021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_27_696673,63.119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_27_743626,63.166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_27_861039,63.283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_27_969331,63.391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_27_995043,63.417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_28_103271,63.525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_28_218861,63.641,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_28_320316,63.742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_28_345404,63.767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_28_449259,63.871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_28_569729,63.992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_28_683945,64.106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_28_699967,64.122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_28_816923,64.239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_28_936281,64.358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_29_010703,64.433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_29_061510,64.484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_29_179089,64.601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_29_287023,64.709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_29_360681,64.783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_29_416337,64.838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_29_538424,64.96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_29_673941,65.096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_29_682041,65.104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_29_820249,65.242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_29_905329,65.327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_29_952705,65.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_30_068371,65.49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_30_193305,65.615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_30_201392,65.623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_30_310311,65.732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_30_438599,65.861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_30_513445,65.935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_30_571793,65.994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_30_686312,66.108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_30_810750,66.233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_30_819794,66.242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_30_931651,66.354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_31_044193,66.466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_31_156426,66.578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_31_224559,66.647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,0,25,47,0,-1,-1,-1,-1,-1,-1,-1
08_40_31_280949,66.703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,0,25,47,0,-1,-1,-1,-1,-1,-1,-1
08_40_31_413525,66.836,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_31_506043,66.928,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_31_555453,66.977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_31_679645,67.102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_31_753434,67.175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,0,0,47,66,-1,-1,-1,-1,-1,-1,-1
08_40_31_804510,67.227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_31_917240,67.339,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_32_030770,67.453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_32_097849,67.52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_32_154805,67.577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_32_268436,67.69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_32_379816,67.802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_32_464748,67.887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_32_512752,67.935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_32_633805,68.056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_32_746580,68.169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_32_823122,68.245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_32_872259,68.294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_32_987004,68.409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_33_099574,68.522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_33_182888,68.605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_33_235106,68.657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_33_353449,68.775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_33_457707,68.88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_33_482938,68.905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_33_589093,69.011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_33_701016,69.123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_33_814460,69.236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_33_832326,69.254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_33_940572,69.363,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_34_053942,69.476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_34_169932,69.592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_34_185941,69.608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_34_314683,69.737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_34_422337,69.844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_34_499964,69.922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
08_40_34_548977,69.971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,47,25,-1,-1,-1,-1,-1,-1,-1
